uid,price,allbuy,a0_2_age,total_duration,treated_peer,treatment,c1_5a_BE,edu_years_BE,overall,skepz
1023003,390,0,40,0,1,3,.8,2,9,1
1023003,40,1,40,0,1,3,.8,2,9,1
1023003,190,0,40,0,1,3,.8,2,9,1
1023003,290,0,40,0,1,3,.8,2,9,1
1023004,90,0,65,691.01666,0,2,4.4,3,16,1
1023004,190,0,65,691.01666,0,2,4.4,3,16,1
1023004,140,0,65,691.01666,0,2,4.4,3,16,1
1023004,390,0,65,691.01666,0,2,4.4,3,16,1
1023004,490,0,65,691.01666,0,2,4.4,3,16,1
1023004,40,1,65,691.01666,0,2,4.4,3,16,1
1023004,240,0,65,691.01666,0,2,4.4,3,16,1
1023004,290,0,65,691.01666,0,2,4.4,3,16,1
1023005,490,0,42,0,0,3,1.2,0,9,0
1023005,390,0,42,0,0,3,1.2,0,9,0
1023005,240,0,42,0,0,3,1.2,0,9,0
1023005,90,0,42,0,0,3,1.2,0,9,0
1023005,140,0,42,0,0,3,1.2,0,9,0
1023005,290,0,42,0,0,3,1.2,0,9,0
1023005,40,0,42,0,0,3,1.2,0,9,0
1023005,190,0,42,0,0,3,1.2,0,9,0
1023006,190,0,25,0,0,1,2,3,15,0
1023006,290,0,25,0,0,1,2,3,15,0
1023006,90,0,25,0,0,1,2,3,15,0
1023006,240,0,25,0,0,1,2,3,15,0
1023006,390,0,25,0,0,1,2,3,15,0
1023006,140,0,25,0,0,1,2,3,15,0
1023006,40,1,25,0,0,1,2,3,15,0
1023006,490,0,25,0,0,1,2,3,15,0
1023007,290,0,35,0,0,3,1.6,4,9,0
1023007,140,0,35,0,0,3,1.6,4,9,0
1023007,40,0,35,0,0,3,1.6,4,9,0
1023007,90,0,35,0,0,3,1.6,4,9,0
1023007,390,0,35,0,0,3,1.6,4,9,0
1023007,240,0,35,0,0,3,1.6,4,9,0
1023007,490,0,35,0,0,3,1.6,4,9,0
1023007,190,0,35,0,0,3,1.6,4,9,0
1023008,390,0,30,0,1,3,2,0,23,1
1023008,240,0,30,0,1,3,2,0,23,1
1023008,290,0,30,0,1,3,2,0,23,1
1023008,190,0,30,0,1,3,2,0,23,1
1023008,90,0,30,0,1,3,2,0,23,1
1023008,490,0,30,0,1,3,2,0,23,1
1023008,140,0,30,0,1,3,2,0,23,1
1023008,40,0,30,0,1,3,2,0,23,1
1023009,190,0,35,39.766666,0,2,3.2,0,15,1
1023009,490,0,35,39.766666,0,2,3.2,0,15,1
1023009,40,0,35,39.766666,0,2,3.2,0,15,1
1023009,390,0,35,39.766666,0,2,3.2,0,15,1
1023009,90,0,35,39.766666,0,2,3.2,0,15,1
1023009,240,0,35,39.766666,0,2,3.2,0,15,1
1023009,140,0,35,39.766666,0,2,3.2,0,15,1
1023009,290,0,35,39.766666,0,2,3.2,0,15,1
1023010,40,1,45,.66666669,0,2,6.4,0,13,1
1023010,290,0,45,.66666669,0,2,6.4,0,13,1
1023010,490,0,45,.66666669,0,2,6.4,0,13,1
1023010,190,1,45,.66666669,0,2,6.4,0,13,1
1023010,390,0,45,.66666669,0,2,6.4,0,13,1
1023010,240,1,45,.66666669,0,2,6.4,0,13,1
1023010,90,1,45,.66666669,0,2,6.4,0,13,1
1023010,140,1,45,.66666669,0,2,6.4,0,13,1
1023012,490,0,60,0,1,3,3.2,7,15,0
1023012,40,1,60,0,1,3,3.2,7,15,0
1023012,390,0,60,0,1,3,3.2,7,15,0
1023012,190,0,60,0,1,3,3.2,7,15,0
1023012,240,0,60,0,1,3,3.2,7,15,0
1023012,90,0,60,0,1,3,3.2,7,15,0
1023012,290,0,60,0,1,3,3.2,7,15,0
1023012,140,0,60,0,1,3,3.2,7,15,0
1023013,190,0,50,0,0,3,2.8,0,15,0
1023013,390,0,50,0,0,3,2.8,0,15,0
1023013,140,0,50,0,0,3,2.8,0,15,0
1023013,240,0,50,0,0,3,2.8,0,15,0
1023013,40,0,50,0,0,3,2.8,0,15,0
1023013,290,0,50,0,0,3,2.8,0,15,0
1023013,90,0,50,0,0,3,2.8,0,15,0
1023013,490,0,50,0,0,3,2.8,0,15,0
1023014,290,0,30,0,1,3,2.8,0,16,1
1023014,490,0,30,0,1,3,2.8,0,16,1
1023014,40,0,30,0,1,3,2.8,0,16,1
1023014,190,0,30,0,1,3,2.8,0,16,1
1023014,390,0,30,0,1,3,2.8,0,16,1
1023014,90,0,30,0,1,3,2.8,0,16,1
1023014,140,0,30,0,1,3,2.8,0,16,1
1023014,240,0,30,0,1,3,2.8,0,16,1
1023017,90,0,40,548.78333,1,1,.4,8,13,1
1023017,390,0,40,548.78333,1,1,.4,8,13,1
1023017,240,0,40,548.78333,1,1,.4,8,13,1
1023017,40,0,40,548.78333,1,1,.4,8,13,1
1023017,190,0,40,548.78333,1,1,.4,8,13,1
1023017,140,0,40,548.78333,1,1,.4,8,13,1
1023017,290,0,40,548.78333,1,1,.4,8,13,1
1023017,490,0,40,548.78333,1,1,.4,8,13,1
1023019,390,0,90,74.083336,1,2,6,6,14,1
1023019,490,0,90,74.083336,1,2,6,6,14,1
1023019,240,0,90,74.083336,1,2,6,6,14,1
1023019,40,1,90,74.083336,1,2,6,6,14,1
1023019,90,1,90,74.083336,1,2,6,6,14,1
1023019,190,0,90,74.083336,1,2,6,6,14,1
1023019,290,0,90,74.083336,1,2,6,6,14,1
1023019,140,1,90,74.083336,1,2,6,6,14,1
1023020,40,0,45,0,0,2,1.6,0,17,1
1023020,90,0,45,0,0,2,1.6,0,17,1
1023020,290,0,45,0,0,2,1.6,0,17,1
1023020,490,0,45,0,0,2,1.6,0,17,1
1023020,140,0,45,0,0,2,1.6,0,17,1
1023020,240,0,45,0,0,2,1.6,0,17,1
1023020,390,0,45,0,0,2,1.6,0,17,1
1023020,190,0,45,0,0,2,1.6,0,17,1
1023021,490,0,35,56.299999,0,2,1.2,0,11,0
1023021,40,0,35,56.299999,0,2,1.2,0,11,0
1023021,290,0,35,56.299999,0,2,1.2,0,11,0
1023021,90,0,35,56.299999,0,2,1.2,0,11,0
1023021,190,0,35,56.299999,0,2,1.2,0,11,0
1023021,390,0,35,56.299999,0,2,1.2,0,11,0
1023021,140,0,35,56.299999,0,2,1.2,0,11,0
1023021,240,0,35,56.299999,0,2,1.2,0,11,0
1023022,90,0,25,3.4000001,0,2,4,9,6,1
1023024,140,0,25,32.216667,0,1,4.2,0,13,1
1023024,290,0,25,32.216667,0,1,4.2,0,13,1
1023024,190,0,25,32.216667,0,1,4.2,0,13,1
1023024,490,0,25,32.216667,0,1,4.2,0,13,1
1023024,40,0,25,32.216667,0,1,4.2,0,13,1
1023024,90,0,25,32.216667,0,1,4.2,0,13,1
1023024,240,0,25,32.216667,0,1,4.2,0,13,1
1023024,390,0,25,32.216667,0,1,4.2,0,13,1
1023025,140,0,39,0,0,2,0,5,12,0
1023025,490,0,39,0,0,2,0,5,12,0
1023025,40,1,39,0,0,2,0,5,12,0
1023025,190,0,39,0,0,2,0,5,12,0
1023025,290,0,39,0,0,2,0,5,12,0
1023025,240,0,39,0,0,2,0,5,12,0
1023025,390,0,39,0,0,2,0,5,12,0
1023025,90,0,39,0,0,2,0,5,12,0
1023026,140,0,80,23.033333,0,1,6.6,0,16,0
1023026,90,0,80,23.033333,0,1,6.6,0,16,0
1023026,290,0,80,23.033333,0,1,6.6,0,16,0
1023026,190,0,80,23.033333,0,1,6.6,0,16,0
1023026,490,0,80,23.033333,0,1,6.6,0,16,0
1023026,390,0,80,23.033333,0,1,6.6,0,16,0
1023026,240,0,80,23.033333,0,1,6.6,0,16,0
1023026,40,1,80,23.033333,0,1,6.6,0,16,0
1023027,90,0,45,639.08331,0,2,7.2,12,24,1
1023027,40,1,45,639.08331,0,2,7.2,12,24,1
1023027,240,0,45,639.08331,0,2,7.2,12,24,1
1023027,290,0,45,639.08331,0,2,7.2,12,24,1
1023027,390,0,45,639.08331,0,2,7.2,12,24,1
1023027,140,0,45,639.08331,0,2,7.2,12,24,1
1023027,190,0,45,639.08331,0,2,7.2,12,24,1
1023027,490,0,45,639.08331,0,2,7.2,12,24,1
1023028,90,0,28,0,0,2,2.8,7,15,1
1023028,290,0,28,0,0,2,2.8,7,15,1
1023028,190,0,28,0,0,2,2.8,7,15,1
1023028,40,0,28,0,0,2,2.8,7,15,1
1023028,390,0,28,0,0,2,2.8,7,15,1
1023028,490,0,28,0,0,2,2.8,7,15,1
1023028,240,0,28,0,0,2,2.8,7,15,1
1023028,140,0,28,0,0,2,2.8,7,15,1
1023030,490,0,40,29.166666,0,1,1.6,0,20,0
1023030,290,0,40,29.166666,0,1,1.6,0,20,0
1023030,190,0,40,29.166666,0,1,1.6,0,20,0
1023030,390,0,40,29.166666,0,1,1.6,0,20,0
1023030,90,0,40,29.166666,0,1,1.6,0,20,0
1023030,40,1,40,29.166666,0,1,1.6,0,20,0
1023030,240,0,40,29.166666,0,1,1.6,0,20,0
1023030,140,0,40,29.166666,0,1,1.6,0,20,0
1023033,490,0,60,0,0,3,5,0,7,0
1023033,240,0,60,0,0,3,5,0,7,0
1023033,190,0,60,0,0,3,5,0,7,0
1023033,90,0,60,0,0,3,5,0,7,0
1023033,390,0,60,0,0,3,5,0,7,0
1023033,290,0,60,0,0,3,5,0,7,0
1023033,140,0,60,0,0,3,5,0,7,0
1023033,40,1,60,0,0,3,5,0,7,0
1023035,140,0,32,0,0,1,1.6,0,17,0
1023035,40,0,32,0,0,1,1.6,0,17,0
1023035,490,0,32,0,0,1,1.6,0,17,0
1023035,290,0,32,0,0,1,1.6,0,17,0
1023035,90,0,32,0,0,1,1.6,0,17,0
1023035,240,0,32,0,0,1,1.6,0,17,0
1023035,190,0,32,0,0,1,1.6,0,17,0
1023035,390,0,32,0,0,1,1.6,0,17,0
1023036,490,0,31,0,0,1,2.4,4,9,0
1023036,140,1,31,0,0,1,2.4,4,9,0
1023036,190,0,31,0,0,1,2.4,4,9,0
1023036,40,1,31,0,0,1,2.4,4,9,0
1023036,290,0,31,0,0,1,2.4,4,9,0
1023036,90,1,31,0,0,1,2.4,4,9,0
1023036,240,0,31,0,0,1,2.4,4,9,0
1023036,390,0,31,0,0,1,2.4,4,9,0
1023037,40,0,45,266.45001,0,1,2.4,1,15,1
1023037,390,0,45,266.45001,0,1,2.4,1,15,1
1023037,140,0,45,266.45001,0,1,2.4,1,15,1
1023037,90,0,45,266.45001,0,1,2.4,1,15,1
1023037,490,0,45,266.45001,0,1,2.4,1,15,1
1023037,290,0,45,266.45001,0,1,2.4,1,15,1
1023037,190,0,45,266.45001,0,1,2.4,1,15,1
1023037,240,0,45,266.45001,0,1,2.4,1,15,1
1023040,0,0,0,0,0,1,2.8,6,5,0
1023041,190,0,35,108.2,0,1,1.6,4,11,0
1023041,240,0,35,108.2,0,1,1.6,4,11,0
1023041,290,0,35,108.2,0,1,1.6,4,11,0
1023041,40,1,35,108.2,0,1,1.6,4,11,0
1023041,490,0,35,108.2,0,1,1.6,4,11,0
1023041,140,0,35,108.2,0,1,1.6,4,11,0
1023041,390,0,35,108.2,0,1,1.6,4,11,0
1023041,90,0,35,108.2,0,1,1.6,4,11,0
1027001,140,0,40,0,0,2,5.2,5,10,1
1027001,40,0,40,0,0,2,5.2,5,10,1
1027001,240,0,40,0,0,2,5.2,5,10,1
1027001,290,0,40,0,0,2,5.2,5,10,1
1027001,90,0,40,0,0,2,5.2,5,10,1
1027001,390,0,40,0,0,2,5.2,5,10,1
1027001,490,0,40,0,0,2,5.2,5,10,1
1027001,190,0,40,0,0,2,5.2,5,10,1
1027002,490,0,35,0,1,3,3,2,17,0
1027002,290,0,35,0,1,3,3,2,17,0
1027002,190,0,35,0,1,3,3,2,17,0
1027002,40,1,35,0,1,3,3,2,17,0
1027002,240,0,35,0,1,3,3,2,17,0
1027002,140,0,35,0,1,3,3,2,17,0
1027002,390,0,35,0,1,3,3,2,17,0
1027002,90,1,35,0,1,3,3,2,17,0
1027003,290,0,27,0,1,3,2,0,5,0
1027003,240,0,27,0,1,3,2,0,5,0
1027003,390,0,27,0,1,3,2,0,5,0
1027003,190,0,27,0,1,3,2,0,5,0
1027003,90,0,27,0,1,3,2,0,5,0
1027003,140,0,27,0,1,3,2,0,5,0
1027003,490,0,27,0,1,3,2,0,5,0
1027003,40,0,27,0,1,3,2,0,5,0
1027004,290,1,35,7.0333333,0,1,2.4,0,10,0
1027004,240,1,35,7.0333333,0,1,2.4,0,10,0
1027004,140,1,35,7.0333333,0,1,2.4,0,10,0
1027004,490,0,35,7.0333333,0,1,2.4,0,10,0
1027004,90,1,35,7.0333333,0,1,2.4,0,10,0
1027004,40,1,35,7.0333333,0,1,2.4,0,10,0
1027004,390,0,35,7.0333333,0,1,2.4,0,10,0
1027004,190,1,35,7.0333333,0,1,2.4,0,10,0
1027005,140,1,56,0,0,3,4.4,16,16,0
1027005,190,0,56,0,0,3,4.4,16,16,0
1027005,40,1,56,0,0,3,4.4,16,16,0
1027005,290,0,56,0,0,3,4.4,16,16,0
1027005,90,1,56,0,0,3,4.4,16,16,0
1027005,490,0,56,0,0,3,4.4,16,16,0
1027005,390,0,56,0,0,3,4.4,16,16,0
1027005,240,0,56,0,0,3,4.4,16,16,0
1027006,490,0,45,.36666667,0,2,1.6,5,25,0
1027006,40,0,45,.36666667,0,2,1.6,5,25,0
1027006,190,0,45,.36666667,0,2,1.6,5,25,0
1027006,240,0,45,.36666667,0,2,1.6,5,25,0
1027006,90,0,45,.36666667,0,2,1.6,5,25,0
1027006,390,0,45,.36666667,0,2,1.6,5,25,0
1027006,290,0,45,.36666667,0,2,1.6,5,25,0
1027006,140,0,45,.36666667,0,2,1.6,5,25,0
1027008,140,1,52,0,0,2,2,16,23,0
1027008,90,1,52,0,0,2,2,16,23,0
1027008,490,0,52,0,0,2,2,16,23,0
1027008,40,1,52,0,0,2,2,16,23,0
1027008,290,1,52,0,0,2,2,16,23,0
1027008,390,1,52,0,0,2,2,16,23,0
1027008,190,1,52,0,0,2,2,16,23,0
1027008,240,1,52,0,0,2,2,16,23,0
1027009,90,0,30,0,0,1,3.6,2,12,0
1027009,40,0,30,0,0,1,3.6,2,12,0
1027009,190,0,30,0,0,1,3.6,2,12,0
1027009,240,0,30,0,0,1,3.6,2,12,0
1027009,290,0,30,0,0,1,3.6,2,12,0
1027009,140,0,30,0,0,1,3.6,2,12,0
1027009,390,0,30,0,0,1,3.6,2,12,0
1027009,490,0,30,0,0,1,3.6,2,12,0
1027010,240,0,35,0,0,3,4.8,4,22,0
1027010,190,0,35,0,0,3,4.8,4,22,0
1027010,490,0,35,0,0,3,4.8,4,22,0
1027010,290,0,35,0,0,3,4.8,4,22,0
1027010,90,0,35,0,0,3,4.8,4,22,0
1027010,140,0,35,0,0,3,4.8,4,22,0
1027010,40,0,35,0,0,3,4.8,4,22,0
1027010,390,0,35,0,0,3,4.8,4,22,0
1027011,140,1,37.5,.76666665,0,1,1.6,5,7,0
1027013,90,1,45,2.4666667,0,2,3.2,9,20,0
1027013,490,0,45,2.4666667,0,2,3.2,9,20,0
1027013,290,0,45,2.4666667,0,2,3.2,9,20,0
1027013,240,0,45,2.4666667,0,2,3.2,9,20,0
1027013,140,0,45,2.4666667,0,2,3.2,9,20,0
1027013,40,1,45,2.4666667,0,2,3.2,9,20,0
1027013,390,0,45,2.4666667,0,2,3.2,9,20,0
1027013,190,0,45,2.4666667,0,2,3.2,9,20,0
1027016,40,1,34,0,0,1,2.4,7,21,0
1027016,90,1,34,0,0,1,2.4,7,21,0
1027016,140,1,34,0,0,1,2.4,7,21,0
1027016,290,0,34,0,0,1,2.4,7,21,0
1027016,190,1,34,0,0,1,2.4,7,21,0
1027016,390,0,34,0,0,1,2.4,7,21,0
1027016,490,0,34,0,0,1,2.4,7,21,0
1027016,240,1,34,0,0,1,2.4,7,21,0
1027018,190,0,28,4.9333334,1,2,2,5,11,0
1027018,140,0,28,4.9333334,1,2,2,5,11,0
1027018,240,0,28,4.9333334,1,2,2,5,11,0
1027018,90,0,28,4.9333334,1,2,2,5,11,0
1027018,40,0,28,4.9333334,1,2,2,5,11,0
1027018,490,0,28,4.9333334,1,2,2,5,11,0
1027018,290,0,28,4.9333334,1,2,2,5,11,0
1027018,390,0,28,4.9333334,1,2,2,5,11,0
1027019,90,1,42,0,0,1,2,6,22,0
1027019,390,1,42,0,0,1,2,6,22,0
1027019,240,1,42,0,0,1,2,6,22,0
1027019,290,1,42,0,0,1,2,6,22,0
1027019,490,0,42,0,0,1,2,6,22,0
1027019,190,1,42,0,0,1,2,6,22,0
1027019,140,1,42,0,0,1,2,6,22,0
1027019,40,1,42,0,0,1,2,6,22,0
1027020,40,1,30,0,0,3,1.2,7,13,0
1027020,490,0,30,0,0,3,1.2,7,13,0
1027020,140,0,30,0,0,3,1.2,7,13,0
1027020,390,0,30,0,0,3,1.2,7,13,0
1027020,290,0,30,0,0,3,1.2,7,13,0
1027020,190,0,30,0,0,3,1.2,7,13,0
1027020,240,0,30,0,0,3,1.2,7,13,0
1027020,90,1,30,0,0,3,1.2,7,13,0
1027021,390,0,35.5,10.466666,0,2,4.6,3,20,0
1027021,40,0,35.5,10.466666,0,2,4.6,3,20,0
1027021,240,0,35.5,10.466666,0,2,4.6,3,20,0
1027021,490,0,35.5,10.466666,0,2,4.6,3,20,0
1027021,290,0,35.5,10.466666,0,2,4.6,3,20,0
1027021,90,0,35.5,10.466666,0,2,4.6,3,20,0
1027021,140,0,35.5,10.466666,0,2,4.6,3,20,0
1027021,190,0,35.5,10.466666,0,2,4.6,3,20,0
1027022,90,0,55,0,0,2,6,3,20,0
1027022,490,0,55,0,0,2,6,3,20,0
1027022,190,0,55,0,0,2,6,3,20,0
1027022,290,0,55,0,0,2,6,3,20,0
1027022,40,0,55,0,0,2,6,3,20,0
1027022,240,0,55,0,0,2,6,3,20,0
1027022,390,0,55,0,0,2,6,3,20,0
1027022,140,0,55,0,0,2,6,3,20,0
1027023,240,0,50,5.6166668,1,2,4.4,0,12,0
1027023,390,0,50,5.6166668,1,2,4.4,0,12,0
1027023,90,0,50,5.6166668,1,2,4.4,0,12,0
1027023,40,0,50,5.6166668,1,2,4.4,0,12,0
1027023,290,0,50,5.6166668,1,2,4.4,0,12,0
1027023,140,0,50,5.6166668,1,2,4.4,0,12,0
1027023,490,0,50,5.6166668,1,2,4.4,0,12,0
1027023,190,0,50,5.6166668,1,2,4.4,0,12,0
1027025,40,1,75,43.033333,0,1,2,4,21,0
1027025,240,0,75,43.033333,0,1,2,4,21,0
1027025,140,0,75,43.033333,0,1,2,4,21,0
1027025,190,0,75,43.033333,0,1,2,4,21,0
1027025,290,0,75,43.033333,0,1,2,4,21,0
1027025,490,0,75,43.033333,0,1,2,4,21,0
1027025,390,0,75,43.033333,0,1,2,4,21,0
1027025,90,0,75,43.033333,0,1,2,4,21,0
1027026,190,0,45,0,1,3,2,2,12,0
1027027,140,1,31,0,1,3,4,4,6,1
1027027,390,0,31,0,1,3,4,4,6,1
1027027,190,0,31,0,1,3,4,4,6,1
1027027,240,0,31,0,1,3,4,4,6,1
1027027,90,1,31,0,1,3,4,4,6,1
1027027,290,0,31,0,1,3,4,4,6,1
1027027,490,0,31,0,1,3,4,4,6,1
1027027,40,1,31,0,1,3,4,4,6,1
1027028,390,0,55,12.566667,0,1,2.8,4,12,0
1027028,190,1,55,12.566667,0,1,2.8,4,12,0
1027028,240,0,55,12.566667,0,1,2.8,4,12,0
1027028,40,1,55,12.566667,0,1,2.8,4,12,0
1027028,90,1,55,12.566667,0,1,2.8,4,12,0
1027028,490,0,55,12.566667,0,1,2.8,4,12,0
1027028,290,0,55,12.566667,0,1,2.8,4,12,0
1027028,140,1,55,12.566667,0,1,2.8,4,12,0
1027030,40,1,35,0,1,3,6,4,22,0
1027030,390,0,35,0,1,3,6,4,22,0
1027030,240,0,35,0,1,3,6,4,22,0
1027030,140,0,35,0,1,3,6,4,22,0
1027030,490,0,35,0,1,3,6,4,22,0
1027030,90,0,35,0,1,3,6,4,22,0
1027030,190,0,35,0,1,3,6,4,22,0
1027030,290,0,35,0,1,3,6,4,22,0
1027031,190,0,25,0,0,1,.8,4,4,0
1027031,290,0,25,0,0,1,.8,4,4,0
1027031,40,0,25,0,0,1,.8,4,4,0
1027031,90,0,25,0,0,1,.8,4,4,0
1027031,490,0,25,0,0,1,.8,4,4,0
1027031,140,0,25,0,0,1,.8,4,4,0
1027031,390,0,25,0,0,1,.8,4,4,0
1027031,240,0,25,0,0,1,.8,4,4,0
1027032,40,1,60,0,0,3,2.4,4,14,0
1027032,140,0,60,0,0,3,2.4,4,14,0
1027032,290,0,60,0,0,3,2.4,4,14,0
1027032,490,0,60,0,0,3,2.4,4,14,0
1027032,90,0,60,0,0,3,2.4,4,14,0
1027032,240,0,60,0,0,3,2.4,4,14,0
1027032,190,0,60,0,0,3,2.4,4,14,0
1027032,390,0,60,0,0,3,2.4,4,14,0
1027033,90,0,40,1.7333333,0,2,7,0,20,0
1027034,290,0,32,519.5,1,2,4,5,11,0
1027034,90,1,32,519.5,1,2,4,5,11,0
1027034,240,0,32,519.5,1,2,4,5,11,0
1027034,190,0,32,519.5,1,2,4,5,11,0
1027034,490,0,32,519.5,1,2,4,5,11,0
1027034,140,0,32,519.5,1,2,4,5,11,0
1027034,390,0,32,519.5,1,2,4,5,11,0
1027034,40,1,32,519.5,1,2,4,5,11,0
1027035,90,0,35,0,0,1,2,0,19,0
1027036,40,1,30,2.9833333,0,1,2,4,8,0
1027036,190,0,30,2.9833333,0,1,2,4,8,0
1027036,90,1,30,2.9833333,0,1,2,4,8,0
1027036,490,0,30,2.9833333,0,1,2,4,8,0
1027036,390,0,30,2.9833333,0,1,2,4,8,0
1027036,240,0,30,2.9833333,0,1,2,4,8,0
1027036,290,0,30,2.9833333,0,1,2,4,8,0
1027036,140,0,30,2.9833333,0,1,2,4,8,0
1027039,90,1,35,0,0,3,1.6,6,13,0
1030001,90,0,27,13.35,1,1,2,12,9,0
1030002,390,0,40,9.6333332,0,2,1.6,10,17,0
1030002,140,0,40,9.6333332,0,2,1.6,10,17,0
1030002,290,0,40,9.6333332,0,2,1.6,10,17,0
1030002,40,1,40,9.6333332,0,2,1.6,10,17,0
1030002,240,0,40,9.6333332,0,2,1.6,10,17,0
1030002,190,0,40,9.6333332,0,2,1.6,10,17,0
1030002,490,0,40,9.6333332,0,2,1.6,10,17,0
1030002,90,0,40,9.6333332,0,2,1.6,10,17,0
1030003,190,0,35,33.016666,0,1,1,7,3,0
1030003,90,1,35,33.016666,0,1,1,7,3,0
1030003,240,0,35,33.016666,0,1,1,7,3,0
1030003,390,0,35,33.016666,0,1,1,7,3,0
1030003,140,0,35,33.016666,0,1,1,7,3,0
1030003,490,0,35,33.016666,0,1,1,7,3,0
1030003,290,0,35,33.016666,0,1,1,7,3,0
1030003,40,1,35,33.016666,0,1,1,7,3,0
1030004,90,1,40,0,0,3,4,9,7,0
1030004,490,0,40,0,0,3,4,9,7,0
1030004,140,1,40,0,0,3,4,9,7,0
1030004,40,1,40,0,0,3,4,9,7,0
1030004,290,0,40,0,0,3,4,9,7,0
1030004,240,1,40,0,0,3,4,9,7,0
1030004,190,1,40,0,0,3,4,9,7,0
1030004,390,0,40,0,0,3,4,9,7,0
1030005,240,0,22,0,1,1,1.8,9,9,0
1030005,490,0,22,0,1,1,1.8,9,9,0
1030005,140,0,22,0,1,1,1.8,9,9,0
1030005,90,1,22,0,1,1,1.8,9,9,0
1030005,190,0,22,0,1,1,1.8,9,9,0
1030005,290,0,22,0,1,1,1.8,9,9,0
1030005,40,1,22,0,1,1,1.8,9,9,0
1030005,390,0,22,0,1,1,1.8,9,9,0
1030006,90,0,25,31.166666,0,2,1.6,9,9,0
1030007,290,0,32,0,0,1,2,10,9,0
1030007,190,0,32,0,0,1,2,10,9,0
1030007,140,1,32,0,0,1,2,10,9,0
1030007,240,0,32,0,0,1,2,10,9,0
1030007,490,0,32,0,0,1,2,10,9,0
1030007,90,1,32,0,0,1,2,10,9,0
1030007,40,1,32,0,0,1,2,10,9,0
1030007,390,0,32,0,0,1,2,10,9,0
1030008,490,0,60,0,1,3,3.6,7,15,0
1030008,40,0,60,0,1,3,3.6,7,15,0
1030008,90,0,60,0,1,3,3.6,7,15,0
1030008,190,0,60,0,1,3,3.6,7,15,0
1030008,140,0,60,0,1,3,3.6,7,15,0
1030008,390,0,60,0,1,3,3.6,7,15,0
1030008,240,0,60,0,1,3,3.6,7,15,0
1030008,290,0,60,0,1,3,3.6,7,15,0
1030009,140,0,65,0,0,3,1.2,8,10,0
1030009,290,0,65,0,0,3,1.2,8,10,0
1030009,90,0,65,0,0,3,1.2,8,10,0
1030009,390,0,65,0,0,3,1.2,8,10,0
1030009,40,0,65,0,0,3,1.2,8,10,0
1030009,240,0,65,0,0,3,1.2,8,10,0
1030009,190,0,65,0,0,3,1.2,8,10,0
1030009,490,0,65,0,0,3,1.2,8,10,0
1030010,240,0,58,0,0,1,0,4,5,0
1030010,290,0,58,0,0,1,0,4,5,0
1030010,90,0,58,0,0,1,0,4,5,0
1030010,490,0,58,0,0,1,0,4,5,0
1030010,390,0,58,0,0,1,0,4,5,0
1030010,140,0,58,0,0,1,0,4,5,0
1030010,190,0,58,0,0,1,0,4,5,0
1030010,40,0,58,0,0,1,0,4,5,0
1030011,490,0,41,0,0,2,4.8,7,12,0
1030011,190,1,41,0,0,2,4.8,7,12,0
1030011,290,0,41,0,0,2,4.8,7,12,0
1030011,40,1,41,0,0,2,4.8,7,12,0
1030011,90,1,41,0,0,2,4.8,7,12,0
1030011,240,1,41,0,0,2,4.8,7,12,0
1030011,140,1,41,0,0,2,4.8,7,12,0
1030011,390,0,41,0,0,2,4.8,7,12,0
1030014,240,0,35,0,0,2,.8,7,16,1
1030014,290,0,35,0,0,2,.8,7,16,1
1030014,140,1,35,0,0,2,.8,7,16,1
1030014,90,1,35,0,0,2,.8,7,16,1
1030014,390,0,35,0,0,2,.8,7,16,1
1030014,40,1,35,0,0,2,.8,7,16,1
1030014,190,0,35,0,0,2,.8,7,16,1
1030014,490,0,35,0,0,2,.8,7,16,1
1030015,140,0,55,0,0,2,4,6,15,1
1030015,490,0,55,0,0,2,4,6,15,1
1030015,190,0,55,0,0,2,4,6,15,1
1030015,240,0,55,0,0,2,4,6,15,1
1030015,90,0,55,0,0,2,4,6,15,1
1030015,390,0,55,0,0,2,4,6,15,1
1030015,40,0,55,0,0,2,4,6,15,1
1030015,290,0,55,0,0,2,4,6,15,1
1030016,390,0,55,0,1,3,1.2,4,9,1
1030016,140,0,55,0,1,3,1.2,4,9,1
1030016,240,0,55,0,1,3,1.2,4,9,1
1030016,90,0,55,0,1,3,1.2,4,9,1
1030016,190,0,55,0,1,3,1.2,4,9,1
1030016,290,0,55,0,1,3,1.2,4,9,1
1030016,490,0,55,0,1,3,1.2,4,9,1
1030016,40,0,55,0,1,3,1.2,4,9,1
1030018,390,0,45,2.9000001,1,2,6.4,0,14,1
1030018,190,0,45,2.9000001,1,2,6.4,0,14,1
1030018,240,0,45,2.9000001,1,2,6.4,0,14,1
1030018,140,0,45,2.9000001,1,2,6.4,0,14,1
1030018,290,0,45,2.9000001,1,2,6.4,0,14,1
1030018,490,0,45,2.9000001,1,2,6.4,0,14,1
1030018,90,0,45,2.9000001,1,2,6.4,0,14,1
1030018,40,0,45,2.9000001,1,2,6.4,0,14,1
1030019,240,0,30,226.13333,0,1,2.4,8,17,0
1030021,240,0,50,0,0,2,1.6,7,9,1
1030022,390,0,35,0,1,2,6.8,1,16,0
1030022,90,0,35,0,1,2,6.8,1,16,0
1030022,490,0,35,0,1,2,6.8,1,16,0
1030022,140,0,35,0,1,2,6.8,1,16,0
1030022,40,1,35,0,1,2,6.8,1,16,0
